Datetime,Open,High,Low,Close,Volume
2021-01-12 16:00:00-05:00,3442.86,3443.19,3442.86,3443.13,186326326
2021-01-12 15:00:00-05:00,3443.13,3443.13,3443.11,3443.12,7164569
2021-01-08 17:54:58-05:00,3443.12,3443.12,3443.12,3443.12,8006415
2021-01-08 08:42:56-05:00,3443.12,3443.12,3443.12,3443.12,1767637
2021-01-07 17:29:58-05:00,3443.12,3443.12,3443.12,3443.12,9998
2021-01-07 08:41:55-05:00,3443.12,3443.12,3443.12,3443.12,16956258
2021-01-07 06:15:55-05:00,3439.909912109375,3445.81005859375,3439.889892578125,3444.77001953125,0
2021-01-06 08:38:18-05:00,3444.739990234375,3448.14990234375,3443.860107421875,3448.10009765625,44046045
2021-01-05 16:01:22-05:00,3448.1298828125,3456.93994140625,3448.1298828125,3456.639892578125,36489253
2021-01-05 08:42:31-05:00,3456.719970703125,3461.080078125,3456.719970703125,3458.89990234375,35130088
2021-01-04 16:04:37-05:00,3458.75,3461.60009765625,3457.389892578125,3461.10009765625,29791694
2021-01-04 08:36:43-05:00,3461.070068359375,3464.030029296875,3459.639892578125,3462.429931640625,28682558
2021-01-04 08:27:00-05:00,3462.7099609375,3463.1298828125,3459.56005859375,3460.610107421875,28655257
2021-01-04 07:24:00-05:00,3460.6201171875,3463.8701171875,3460.5,3461.989990234375,27210973
2021-01-04 06:46:00-05:00,3462.2099609375,3464.47998046875,3460.919921875,3463.68994140625,22401565
2021-01-04 06:27:00-05:00,3463.669921875,3464.860107421875,3461.35009765625,3462.659912109375,22414436
2020-12-29 11:47:00-05:00,3462.590087890625,3463.989990234375,3460.22998046875,3460.43994140625,21090746
2020-12-23 07:02:00-05:00,3460.31005859375,3461.070068359375,3458.050048828125,3459.050048828125,21012033
2020-12-22 10:09:00-05:00,3459.080078125,3459.820068359375,3456.7900390625,3458.1201171875,24792703
2020-12-22 08:34:00-05:00,3458.169921875,3458.47998046875,3456.18994140625,3458.199951171875,24609938
2020-12-22 08:15:00-05:00,3458.179931640625,3459.7099609375,3457.429931640625,3458.75,22842766
2020-12-22 06:57:00-05:00,3458.699951171875,3459.860107421875,3452.9599609375,3453.030029296875,23002032
2020-12-22 06:36:00-05:00,3452.949951171875,3453.22998046875,3450.85009765625,3451.6298828125,20973372
2020-12-21 07:45:00-05:00,3451.719970703125,3452.889892578125,3447.93994140625,3448.89990234375,23858876
2020-12-21 07:42:00-05:00,3449.030029296875,3449.719970703125,3446.260009765625,3446.4599609375,21477353
2020-12-21 07:36:00-05:00,3446.360107421875,3446.590087890625,3443.669921875,3444.1201171875,23832579
2020-12-21 06:38:00-05:00,3444.14990234375,3444.14990234375,3437.860107421875,3438.989990234375,23626825
2020-12-21 04:16:00-05:00,3438.8701171875,3438.8701171875,3434.179931640625,3435.760009765625,23974809
2020-12-21 10:46:00-05:00,3435.81005859375,3436.260009765625,3433.06005859375,3435.5,23542055
2020-12-18 07:11:00-05:00,3435.360107421875,3440.419921875,3434.139892578125,3440.31005859375,19791734
2020-12-18 07:02:00-05:00,3440.260009765625,3444.3798828125,3439.909912109375,3443.469970703125,20072461
2020-12-18 07:11:00-05:00,3443.43994140625,3447.5,3443.219970703125,3447.280029296875,19860308
2021-01-14 09:04:53-05:00,3447.280029296875,3448.030029296875,3446.330078125,3447.780029296875,16768143
2021-01-14 08:04:53-05:00,3447.77001953125,3448.469970703125,3446.669921875,3448.070068359375,15053530
2021-01-14 08:04:53-05:00,3448.139892578125,3449.3701171875,3447.780029296875,3448.7900390625,14913522
2021-01-14 01:04:53-05:00,3448.68994140625,3448.7099609375,3438.39990234375,3440.340087890625,24488928
2021-01-14 00:04:53-05:00,3440.39990234375,3442.39990234375,3439.010009765625,3441.719970703125,15622623
2021-01-13 19:04:53-05:00,3441.719970703125,3444.5,3440.110107421875,3443.75,15122883
2021-01-13 00:00:00-05:00,3443.75,3443.75,3437.35009765625,3441.8798828125,17025130
2021-01-13 00:00:00-05:00,3441.8701171875,3442.110107421875,3438.949951171875,3438.949951171875,14712923
2021-01-13 00:00:00-05:00,3438.840087890625,3458.56005859375,3438.530029296875,3454.22998046875,37526190
2021-01-13 00:00:00-05:00,3454.27001953125,3455.590087890625,3446.800048828125,3448.0400390625,22836563
2021-01-12 13:48:00-05:00,3448.010009765625,3448.739990234375,3437.5,3438.739990234375,21928201
2021-01-12 12:00:00-05:00,3438.840087890625,3440.389892578125,3436.93994140625,3440.35009765625,17027987
2021-01-12 11:47:00-05:00,3440.330078125,3441.010009765625,3437.06005859375,3438.830078125,16206164
2021-01-12 10:00:00-05:00,3438.89990234375,3440.610107421875,3434.340087890625,3435.14990234375,14845546
2021-01-12 09:35:00-05:00,3435.110107421875,3437.97998046875,3434.449951171875,3435.300048828125,14332995
2021-01-12 08:30:00-05:00,3435.340087890625,3438.47998046875,3434.080078125,3436.830078125,16161729
2021-01-12 07:50:00-05:00,3436.77001953125,3441.68994140625,3435.60009765625,3441.610107421875,15645365
2021-01-12 07:06:00-05:00,3441.56005859375,3441.56005859375,3439.159912109375,3439.6201171875,16901497
2021-01-12 05:30:00-05:00,3439.6298828125,3441.860107421875,3438.300048828125,3441.1298828125,14176173
2021-01-12 04:00:00-05:00,3441.159912109375,3445.159912109375,3441.159912109375,3444.6298828125,15524759
2021-01-12 02:30:00-05:00,3444.60009765625,3444.800048828125,3442.3798828125,3444.6298828125,12813515
2021-01-11 23:30:00-05:00,3444.6298828125,3444.840087890625,3443.22998046875,3444.39990234375,13413241
2021-01-11 22:00:00-05:00,3444.419921875,3446.820068359375,3444.419921875,3446.1298828125,14105802
2021-01-11 20:30:00-05:00,3446.159912109375,3446.159912109375,3440.2099609375,3440.340087890625,14063717
2021-01-11 19:00:00-05:00,3440.330078125,3443.60009765625,3440.330078125,3443.010009765625,13479219
2021-01-11 17:30:00-05:00,3443.0,3445.25,3442.449951171875,3445.25,12508227
2021-01-11 16:00:00-05:00,3445.25,3449.909912109375,3445.25,3445.760009765625,16846698
2021-01-11 15:45:00-05:00,3445.739990234375,3445.929931640625,3442.75,3443.47998046875,14266861
2021-01-11 15:00:00-05:00,3443.6201171875,3448.25,3442.699951171875,3445.35009765625,16256899
2021-01-11 14:30:00-05:00,3445.320068359375,3447.179931640625,3444.280029296875,3446.889892578125,15246754
2021-01-02 21:53:11-05:00,3446.949951171875,3450.510009765625,3446.090087890625,3449.169921875,16357786
2021-01-01 16:59:40-05:00,3449.179931640625,3450.60009765625,3447.72998046875,3448.300048828125,13208685
2020-12-31 16:25:36-05:00,3448.409912109375,3448.75,3446.070068359375,3448.530029296875,13265752
2020-12-31 08:41:12-05:00,3448.56005859375,3454.949951171875,3448.56005859375,3453.0,17466995
2020-12-31 02:54:21-05:00,3452.989990234375,3455.2099609375,3451.60009765625,3454.60009765625,16269582
2020-12-30 08:20:31-05:00,3454.570068359375,3455.139892578125,3452.820068359375,3453.030029296875,14438714
2020-12-30 00:56:12-05:00,3453.030029296875,3456.260009765625,3452.969970703125,3455.3798828125,16525234
2020-12-29 08:42:18-05:00,3455.39990234375,3457.090087890625,3455.25,3455.52001953125,16467587
2020-12-28 19:07:02-05:00,3455.530029296875,3456.760009765625,3454.010009765625,3455.320068359375,16642336
2020-12-28 08:34:41-05:00,3455.320068359375,3458.110107421875,3454.8701171875,3457.7900390625,15952063
2020-12-18 06:51:00-05:00,3457.800048828125,3458.550048828125,3452.419921875,3452.72998046875,18986217
2020-12-18 10:01:00-05:00,3452.719970703125,3453.77001953125,3449.39990234375,3450.7099609375,20569767
2020-12-17 07:42:00-05:00,3450.72998046875,3452.27001953125,3449.3798828125,3450.510009765625,19260403
2020-12-17 07:42:00-05:00,3450.510009765625,3451.56005859375,3447.179931640625,3449.52001953125,18960751
2020-12-17 06:53:00-05:00,3449.719970703125,3452.81005859375,3449.5,3452.6298828125,18558657
2020-12-17 12:22:00-05:00,3452.6298828125,3455.419921875,3452.010009765625,3454.18994140625,22152894
2020-12-16 08:36:00-05:00,3454.199951171875,3456.010009765625,3448.580078125,3449.510009765625,29303448
2020-12-16 07:07:00-05:00,3449.989990234375,3452.320068359375,3447.840087890625,3448.550048828125,28594914
2020-12-16 06:59:00-05:00,3448.550048828125,3448.909912109375,3442.530029296875,3442.590087890625,32760681
2020-12-16 06:45:00-05:00,3442.43994140625,3442.43994140625,3437.219970703125,3438.0,43640239
2020-12-16 09:55:00-05:00,3437.989990234375,3442.93994140625,3437.39990234375,3441.47998046875,57587532
2020-12-15 07:52:00-05:00,3441.679931640625,3443.580078125,3435.1201171875,3435.1298828125,119007556
2020-12-15 07:08:00-05:00,3435.07,3435.55,3435.07,3435.55,231092710
2020-12-15 06:49:00-05:00,3435.55,3435.56,3435.55,3435.56,16414948
2020-12-15 04:24:00-05:00,3435.56,3435.56,3435.56,3435.56,2222855
2020-12-14 07:38:00-05:00,3435.56,3435.56,3435.56,3435.56,713786
2020-12-14 07:29:00-05:00,3435.56,3435.56,3435.56,3435.56,5082
2020-12-14 06:28:00-05:00,3435.56,3435.56,3435.56,3435.56,15749704
2020-12-14 04:19:00-05:00,3438.5,3446.31005859375,3438.5,3444.580078125,0
2020-12-11 07:11:00-05:00,3444.659912109375,3445.14990234375,3439.06005859375,3439.89990234375,58012377
2021-01-13 00:00:00-05:00,3440.1298828125,3445.449951171875,3439.64990234375,3445.449951171875,40026033
2021-01-13 00:00:00-05:00,3445.669921875,3446.39990234375,3441.0400390625,3441.25,36796597
2021-01-13 00:00:00-05:00,3441.320068359375,3444.739990234375,3439.949951171875,3443.9599609375,31242919
2021-01-13 00:00:00-05:00,3444.0,3445.64990234375,3442.419921875,3443.590087890625,31565759
2021-01-13 00:00:00-05:00,3443.590087890625,3444.68994140625,3439.590087890625,3441.72998046875,34688661
2021-01-13 00:00:00-05:00,3441.780029296875,3442.800048828125,3438.68994140625,3438.75,26826748
2021-01-13 00:00:00-05:00,3438.72998046875,3441.68994140625,3437.06005859375,3441.0,28277718
2021-01-12 00:00:00-05:00,3441.030029296875,3441.1298828125,3436.72998046875,3436.77001953125,28016873
2021-01-12 00:00:00-05:00,3436.830078125,3436.830078125,3427.77001953125,3427.77001953125,31512391
2021-01-12 00:00:00-05:00,3427.860107421875,3429.090087890625,3424.9599609375,3427.68994140625,25051577
2021-01-11 12:00:00-05:00,3427.68994140625,3428.77001953125,3420.2099609375,3421.489990234375,29475355
2021-01-11 10:00:00-05:00,3421.679931640625,3427.340087890625,3421.679931640625,3424.330078125,30620952
2021-01-11 09:46:00-05:00,3424.300048828125,3424.300048828125,3415.340087890625,3415.510009765625,31461312
2021-01-11 08:15:00-05:00,3415.52001953125,3420.320068359375,3415.52001953125,3418.280029296875,27672142
2021-01-11 07:40:00-05:00,3418.8701171875,3431.280029296875,3415.6298828125,3427.429931640625,41543412
2021-01-11 07:00:00-05:00,3427.5,3432.39990234375,3426.449951171875,3430.93994140625,35320311
2021-01-11 05:45:00-05:00,3430.89990234375,3435.580078125,3430.469970703125,3434.8701171875,29863432
2021-01-11 04:12:00-05:00,3434.85009765625,3434.85009765625,3429.489990234375,3429.739990234375,28734136
2021-01-11 04:00:00-05:00,3429.75,3440.449951171875,3429.75,3440.389892578125,33195351
2021-01-11 02:30:00-05:00,3440.3798828125,3441.570068359375,3436.590087890625,3436.9599609375,29852428
2021-01-11 01:00:00-05:00,3437.18994140625,3440.85009765625,3437.18994140625,3440.18994140625,25547256
2021-01-10 23:30:00-05:00,3440.14990234375,3440.14990234375,3436.449951171875,3437.860107421875,27631522
2021-01-10 20:30:00-05:00,3437.919921875,3438.949951171875,3433.5400390625,3433.590087890625,22049847
2021-01-10 19:07:00-05:00,3433.469970703125,3435.530029296875,3431.6201171875,3432.56005859375,21583744
2021-01-10 11:00:00-05:00,3432.679931640625,3435.56005859375,3431.320068359375,3433.8701171875,19557770
2021-01-10 10:00:00-05:00,3433.889892578125,3437.159912109375,3433.010009765625,3435.909912109375,19019933
2021-01-10 08:00:00-05:00,3436.0400390625,3438.7099609375,3432.780029296875,3432.89990234375,19977264
2021-01-10 02:00:00-05:00,3432.6201171875,3433.5,3430.409912109375,3431.340087890625,16350150
2021-01-09 20:00:00-05:00,3431.330078125,3432.52001953125,3428.590087890625,3428.840087890625,20339953
2021-01-09 14:00:00-05:00,3428.840087890625,3432.8798828125,3428.840087890625,3432.8798828125,15959847
2020-12-27 22:12:29-05:00,3432.8798828125,3433.27001953125,3431.6298828125,3432.56005859375,17402186
2020-12-26 20:41:48-05:00,3432.570068359375,3435.97998046875,3432.570068359375,3434.64990234375,17894717
2020-12-26 03:56:45-05:00,3434.6298828125,3435.2900390625,3432.85009765625,3433.080078125,15943764
2020-12-25 20:29:33-05:00,3433.110107421875,3434.669921875,3432.389892578125,3434.669921875,16704155
2020-12-24 08:40:41-05:00,3434.68994140625,3434.75,3430.1201171875,3431.260009765625,17729684
2020-12-23 21:08:00-05:00,3431.199951171875,3431.530029296875,3429.85009765625,3431.530029296875,17348826
2020-12-23 08:35:46-05:00,3431.530029296875,3433.419921875,3429.389892578125,3433.260009765625,16795241
2020-12-23 01:51:30-05:00,3433.2099609375,3437.5400390625,3432.010009765625,3437.5400390625,15995527
2020-12-23 00:38:57-05:00,3437.5400390625,3439.02001953125,3436.89990234375,3437.1201171875,14463702
2020-12-22 08:38:38-05:00,3437.159912109375,3440.739990234375,3437.14990234375,3439.610107421875,15092902
2020-12-11 07:11:00-05:00,3439.52001953125,3440.81005859375,3439.06005859375,3439.52001953125,19312302
2020-12-11 07:04:00-05:00,3439.530029296875,3443.320068359375,3438.800048828125,3443.320068359375,17984499
2020-12-10 07:40:00-05:00,3443.31005859375,3450.989990234375,3442.97998046875,3449.8701171875,27687723
2020-12-10 07:15:00-05:00,3449.85009765625,3450.429931640625,3447.02001953125,3447.530029296875,19114758
2020-12-10 06:59:00-05:00,3447.550048828125,3447.919921875,3445.969970703125,3446.3798828125,16603898
2020-12-10 01:08:00-05:00,3446.389892578125,3447.6298828125,3445.7900390625,3446.419921875,16969408
2020-12-09 08:12:00-05:00,3446.419921875,3447.300048828125,3445.739990234375,3446.2099609375,19352354
2020-12-09 07:02:00-05:00,3446.18994140625,3446.489990234375,3445.39990234375,3446.02001953125,17684435
2020-12-09 06:29:00-05:00,3446.030029296875,3449.75,3443.969970703125,3447.97998046875,24711049
2020-12-09 12:46:00-05:00,3447.969970703125,3448.52001953125,3446.39990234375,3447.47998046875,22156338
2020-12-08 08:28:00-05:00,3447.6298828125,3453.580078125,3446.840087890625,3452.030029296875,26458649
2020-12-08 07:14:00-05:00,3452.030029296875,3452.889892578125,3451.169921875,3451.699951171875,21720797
2020-12-09 11:56:00-05:00,3451.72998046875,3454.77001953125,3451.72998046875,3453.110107421875,20687415
2020-12-08 06:40:00-05:00,3453.110107421875,3454.02001953125,3451.340087890625,3452.260009765625,22638671
2020-12-08 01:19:00-05:00,3452.2900390625,3453.8701171875,3451.25,3452.89990234375,18857707
2020-12-07 07:05:00-05:00,3452.9599609375,3458.219970703125,3452.9599609375,3456.3798828125,22853830
2020-12-07 06:50:00-05:00,3456.429931640625,3457.739990234375,3455.449951171875,3457.739990234375,18748860
2020-12-07 06:34:00-05:00,3457.75,3457.75,3453.75,3454.5,20313792
2020-12-04 07:15:00-05:00,3454.489990234375,3455.570068359375,3452.64990234375,3455.18994140625,18685314
2020-12-04 06:45:00-05:00,3455.18994140625,3456.8798828125,3453.93994140625,3454.889892578125,17823010
2021-01-12 00:00:00-05:00,3454.889892578125,3455.3798828125,3453.669921875,3453.739990234375,20356049
2021-01-12 00:00:00-05:00,3453.72998046875,3454.2099609375,3452.949951171875,3453.219970703125,18536180
2021-01-12 00:00:00-05:00,3453.300048828125,3455.5400390625,3452.139892578125,3454.050048828125,19653009
2021-01-12 00:00:00-05:00,3454.050048828125,3454.47998046875,3452.81005859375,3452.969970703125,18087705
2021-01-12 00:00:00-05:00,3452.969970703125,3453.52001953125,3451.18994140625,3451.989990234375,20383133
2021-01-12 00:00:00-05:00,3451.969970703125,3451.989990234375,3447.360107421875,3448.60009765625,23919887
2021-01-12 00:00:00-05:00,3448.52001953125,3449.9599609375,3447.570068359375,3449.9599609375,22125311
2021-01-12 00:00:00-05:00,3449.93994140625,3451.5,3449.510009765625,3451.5,23418414
2021-01-12 00:00:00-05:00,3451.449951171875,3453.9599609375,3451.179931640625,3453.1201171875,27473353
2021-01-12 00:00:00-05:00,3453.090087890625,3455.909912109375,3452.68994140625,3455.64990234375,27712959
2021-01-09 02:00:00-05:00,3455.739990234375,3458.340087890625,3455.610107421875,3457.97998046875,30196538
2021-01-08 19:00:00-05:00,3457.97998046875,3460.530029296875,3456.699951171875,3456.800048828125,38695847
2021-01-08 12:49:00-05:00,3456.860107421875,3458.800048828125,3455.77001953125,3456.699951171875,35906409
2021-01-08 11:30:00-05:00,3456.64990234375,3456.64990234375,3455.070068359375,3456.050048828125,42460059
2021-01-08 11:00:00-05:00,3455.949951171875,3457.52001953125,3455.010009765625,3455.8798828125,70980931
2021-01-08 10:15:00-05:00,3457.2900390625,3457.360107421875,3449.969970703125,3453.590087890625,133838389
2021-01-08 09:30:00-05:00,3453.9,3453.9,3453.49,3453.49,208799090
2021-01-08 08:50:00-05:00,3453.49,3453.49,3453.49,3453.49,9845782
2021-01-08 06:00:00-05:00,3453.49,3453.49,3453.49,3453.49,3256411
2021-01-08 05:30:00-05:00,3453.49,3453.49,3453.49,3453.49,17936096
2021-01-08 04:00:00-05:00,3453.49,3453.49,3453.49,3453.49,40831
2021-01-08 02:30:00-05:00,3453.49,3453.49,3453.49,3453.49,9641029
2021-01-08 01:00:00-05:00,3464.89990234375,3466.4599609375,3462.860107421875,3463.81005859375,0
2021-01-07 22:00:00-05:00,3463.77001953125,3463.77001953125,3460.3701171875,3462.18994140625,51235962
2021-01-07 19:00:00-05:00,3462.25,3462.31005859375,3459.360107421875,3461.8701171875,48305695
2021-01-07 18:00:00-05:00,3461.830078125,3462.090087890625,3457.419921875,3458.0400390625,44201506
2021-01-07 16:05:00-05:00,3458.0400390625,3461.3798828125,3456.669921875,3461.3798828125,41104062
2021-01-07 15:45:00-05:00,3461.35009765625,3464.0400390625,3460.5,3461.070068359375,37949334
2021-01-07 15:30:00-05:00,3461.6201171875,3461.6201171875,3456.18994140625,3456.77001953125,40367853
2021-01-07 14:30:00-05:00,3456.75,3458.610107421875,3455.3701171875,3456.949951171875,38228674
2020-12-22 02:19:28-05:00,3456.989990234375,3459.489990234375,3454.89990234375,3458.340087890625,33961674
2020-12-21 18:10:08-05:00,3458.550048828125,3458.6201171875,3456.52001953125,3457.669921875,35282271
2020-12-21 08:35:33-05:00,3457.699951171875,3458.760009765625,3452.93994140625,3454.719970703125,28478217
2020-12-20 17:14:11-05:00,3454.7099609375,3459.139892578125,3454.7099609375,3457.5,25284819
2020-12-19 20:39:54-05:00,3457.469970703125,3460.7099609375,3456.449951171875,3459.56005859375,27750095
2020-12-18 20:08:30-05:00,3459.550048828125,3459.8798828125,3457.0,3458.110107421875,28892675
2020-12-18 16:02:54-05:00,3458.300048828125,3459.340087890625,3454.030029296875,3456.60009765625,27468014
2020-12-18 08:35:08-05:00,3456.719970703125,3458.219970703125,3455.43994140625,3456.389892578125,26635953
2020-12-17 08:38:25-05:00,3456.409912109375,3457.199951171875,3453.909912109375,3453.909912109375,24020770
2020-12-17 01:17:00-05:00,3453.85009765625,3456.2099609375,3452.75,3455.75,25025039
2020-12-03 07:18:00-05:00,3455.72998046875,3457.489990234375,3453.260009765625,3457.330078125,21788883
2020-12-03 06:57:00-05:00,3456.669921875,3457.030029296875,3455.68994140625,3456.919921875,23195501
